seq	start	end	strand	locus_tag	com_id	type	description
FQ312003.1	329848	332038	1	SL1344_0284	vgrS	CDS	Type VI secretion protein
FQ312003.1	332061	332508	1	SL1344_0285	sciW	CDS	conserved hypothetical protein (SPI-6 associated)
FQ312003.1	332520	336123	1	SL1344_0286	SL1344_0286	CDS	Rhs-family protein (SPI-6 associated)
FQ312003.1	336116	336380	1	SL1344_0286A	SL1344_0286A	CDS	conserved hypothetical protein (SPI-6 associated)
FQ312003.1	336395	337313	1	SL1344_0286B	SL1344_0286B	pseudo	Rhs-family protein fragment
FQ312003.1	337306	337753	1	SL1344_0288	sciX	CDS	conserved hypothetical protein (SPI-6 associated)
FQ312003.1	338264	338753	1	SL1344_0289	sciY	pseudo	hypothetical phosphotriesterase (pseudogene)
FQ312003.1	339521	339830	1	SL1344_0291	SL1344_0291	CDS	hypothetical protein
FQ312003.1	339866	340180	-1	SL1344_0292	SL1344_0292	pseudo	conserved hypothetical protein (SPI-6 associated)
FQ312003.1	340232	340373	1	SL1344_0293	SL1344_0293	pseudo	transposase (fragment)
FQ312003.1	340509	340975	1	SL1344_0294	SL1344_0294	pseudo	transposase (pseudogene)
FQ312003.1	341686	342199	1	SL1344_0295	safA	CDS	salmonella atypical fimbria lipoprotein
FQ312003.1	342306	343020	1	SL1344_0296	safB	CDS	salmonella atypical fimbria chaperone
FQ312003.1	343043	345554	1	SL1344_0297	safC	CDS	salmonella atypical fimbria outer membrane usher
FQ312003.1	345575	346046	1	SL1344_0298	safD	CDS	fimbrial structural subunit
FQ312003.1	346451	347273	1	SL1344_0299	ybeJ	CDS	conserved hypothetical protein
FQ312003.1	348087	349035	1	SL1344_0300	sinR	CDS	LysR-family transcriptional regulator (SPI-6 associated)
FQ312003.1	349151	349367	1	SL1344_0301	SL1344_0301	CDS	conserved hypothetical protein (SPI-6 associated)
FQ312003.1	349370	350090	-1	SL1344_0302	pagN	CDS	possible outer membrane adhesin
FQ312003.1	350420	350828	-1	SL1344_0303	sciZ	CDS	probable secreted protein (SPI-6 associated)
FQ312003.1	351198	351966	-1	SL1344_0304	yafV	CDS	possible hydrolase
FQ312003.1	352074	354519	-1	SL1344_0305	fadE	CDS	possible acyl-CoA dehydrogenase
FQ312003.1	354758	355337	1	SL1344_0306	gmhA	CDS	Phosphoheptose isomerase
FQ312003.1	355549	356317	1	SL1344_0307	yafJ	CDS	conserved hypothetical protein
FQ312003.1	356287	357028	-1	SL1344_0308	yafK	CDS	hypothetical exported protein
FQ312003.1	357277	358333	1	SL1344_0309	dbh	CDS	DNA polymerase IV
FQ312003.1	358539	359684	1	SL1344_0310	SL1344_0310	pseudo	conserved hypothetical protein
FQ312003.1	359680	360295	1	SL1344_0311	prfH	CDS	hypothetical peptide chain release factor
FQ312003.1	360450	361908	-1	SL1344_0312	pepD	CDS	aminoacyl-histidine dipeptidase precursor
FQ312003.1	362156	362615	1	SL1344_0313	gpt	CDS	xanthine-guanine phosphoribosyltransferase
FQ312003.1	362703	363948	1	SL1344_0314	frsA	CDS	conserved hypothetical protein
FQ312003.1	364005	364407	1	SL1344_0315	crl	CDS	curlin genes transcriptional activator
FQ312003.1	364457	365510	-1	SL1344_0316	phoE	CDS	outer membrane pore protein E precursor
FQ312003.1	365792	366896	1	SL1344_0317	proB	CDS	glutamate 5-kinase
FQ312003.1	366907	368158	1	SL1344_0318	proA	CDS	gamma-glutamyl phosphate reductase
FQ312003.1	368674	369475	-1	SL1344_0319	SL1344_0319	CDS	hypothetical IS3 transposase
FQ312003.1	369392	370107	1	SL1344_0320	dhaF	pseudo	glycerol dehydratase reactivation factor large subunit (pseudogene)
FQ312003.1	370216	370540	1	SL1344_0322	SL1344_0322	CDS	conserved hypothetical protein
FQ312003.1	370835	372119	1	SL1344_0323	SL1344_0323	CDS	hypothetical permease/MSF transporter
FQ312003.1	372250	373465	1	SL1344_0324	leuC2	CDS	3-isopropylmalate dehydratase large subunit 2 (ec 4.2.1.33) (isopropylmalate isomerase 2) (alpha-ipm isomerase 2) (ipmi 2). 3-isopropylmalate dehydratase large subunit 2 (ec 4.2.1.33) (isopropylmalate isomerase 2) (alpha-ipm isomerase 2) (ipmi 2)
FQ312003.1	373673	374300	1	SL1344_0325	leuD2	CDS	3-isopropylmalate dehydratase small subunit 2 (ec 4.2.1.33) (isopropylmalate isomerase 2) (alpha-ipm isomerase 2) (ipmi 2)
FQ312003.1	374314	375193	1	SL1344_0326	SL1344_0326	CDS	hypothetical fumarylacetoacetate (faa) hydrolase
FQ312003.1	375192	376107	1	SL1344_0327	SL1344_0327	CDS	hypothetical hydrolase or acyltransferase
FQ312003.1	376140	377106	1	SL1344_0328	SL1344_0328	CDS	hypothetical lysR family transcriptional regulator
FQ312003.1	377050	377323	-1	SL1344_0329	SL1344_0329	CDS	conserved hypothetical protein
FQ312003.1	378013	378412	1	SL1344_0330	SL1344_0330	CDS	probable secreted protein
FQ312003.1	378458	379217	-1	SL1344_0331	stbE	CDS	fimbrial chaperone protein
FQ312003.1	379182	380508	-1	SL1344_0332	stbD	CDS	hypothetical fimbrial protein
FQ312003.1	380512	383080	-1	SL1344_0333	stbC	CDS	outer membrane fimbrial usher protein
FQ312003.1	383063	383825	-1	SL1344_0334	stbB	CDS	fimbrial chaperone protein
FQ312003.1	383886	384423	-1	SL1344_0335	stbA	CDS	probable fimbrial protein
FQ312003.1	385056	385821	1	SL1344_0336	SL1344_0336	CDS	possible transmembrane regulator
FQ312003.1	385793	386294	1	SL1344_0337	SL1344_0337	CDS	hypothetical periplasmic protein
FQ312003.1	386593	388168	1	SL1344_0338	SL1344_0338	CDS	hypothetical rtn protein
FQ312003.1	388267	389011	1	SL1344_0339	SL1344_0339	CDS	possible transmembrane regulator
FQ312003.1	388983	389472	1	SL1344_0340	SL1344_0340	CDS	hypothetical protein
FQ312003.1	389873	390398	1	SL1344_0341	SL1344_0341	CDS	possible outer membrane protein
FQ312003.1	390541	391183	1	SL1344_0342	SL1344_0342	CDS	possible transcriptionl regulator
FQ312003.1	391193	391418	1	SL1344_0343	SL1344_0343	CDS	probable secreted protein
FQ312003.1	391475	391835	1	SL1344_0344	SL1344_0344	CDS	probable lipoprotein
FQ312003.1	391904	393362	-1	SL1344_0345	SL1344_0345	CDS	hypothetical outer membrane efflux lipoprotein
FQ312003.1	393378	396546	-1	SL1344_0346	SL1344_0346	CDS	hypothetical cation efflux protein
FQ312003.1	396542	397553	-1	SL1344_0347	SL1344_0347	CDS	hypothetical cation efflux pump
FQ312003.1	398045	400334	1	SL1344_0348	SL1344_0348	CDS	hypothetical cation transport atpase (ec 3.6.1.-)
FQ312003.1	400345	400810	1	SL1344_0349	SL1344_0349	CDS	hypothetical transcriptional regulatory protein
FQ312003.1	400887	401082	1	SL1344_0350	SL1344_0350	CDS	hypothetical metal-binding transport protein
FQ312003.1	401374	402628	1	SL1344_0351	SL1344_0351	CDS	hypothetical metabolite transport protein
FQ312003.1	402816	404775	1	SL1344_0352	mod	CDS	type III restriction-modification system enzyme (StyLTI) modification methylase
FQ312003.1	404781	407757	1	SL1344_0353	res	CDS	type III restriction-modification system enzyme (StyLTI) (ec 3.1.21.5)
FQ312003.1	408033	408135	1	SL1344_0354	SL1344_0354	CDS	hypothetical protein
FQ312003.1	408251	409655	1	SL1344_0355	SL1344_0355	CDS	probable terminal oxidase subunit I
FQ312003.1	409651	410662	1	SL1344_0356	SL1344_0356	CDS	probable terminal oxidase subunit II
FQ312003.1	410678	410903	1	SL1344_0357	SL1344_0357	CDS	hypothetical protein
FQ312003.1	410998	412003	1	SL1344_0358	SL1344_0358	CDS	AraC-family transcriptional regulator
FQ312003.1	412148	414257	1	SL1344_0359	foxA	CDS	ferrioxamine B receptor precursor
FQ312003.1	414297	414930	-1	SL1344_0360	yahN	CDS	RhtC-like transporter
FQ312003.1	415161	415437	1	SL1344_0361	yahO	CDS	probable secreted protein
FQ312003.1	415572	417198	-1	SL1344_0362	prpR	CDS	propionate catabolism operon regulatory protein
FQ312003.1	417462	418350	1	SL1344_0363	prpB	CDS	carboxyvinyl-carboxyphosphonate phosphorylmutase
FQ312003.1	418472	419642	1	SL1344_0364	prpC	CDS	methylcitrate synthase
FQ312003.1	419681	421133	1	SL1344_0365	prpD	CDS	PrpD protein
FQ312003.1	421173	423060	1	SL1344_0366	prpE	CDS	PrpE protein
FQ312003.1	423163	424138	-1	SL1344_0367	hemB	CDS	delta-aminolevulinic acid dehydratase
FQ312003.1	424650	427587	1	SL1344_0368	yaiU	CDS	puative autotransporter/virulence factor
FQ312003.1	427672	428296	1	SL1344_0369	yaiV	CDS	conserved hypothetical protein
FQ312003.1	428340	429471	-1	SL1344_0370	ampH	CDS	penicillin-binding protein AmpH
FQ312003.1	429946	431065	1	SL1344_0371	sbmA	CDS	probable ABC-transporter inner membrane protein SbmA
FQ312003.1	431079	432174	1	SL1344_0372	yaiW	CDS	hypothetical lipoprotein
FQ312003.1	432211	432520	-1	SL1344_0373	yaiY	CDS	hypothetical membrane protein
FQ312003.1	432787	433003	1	SL1344_0374	yaiZ	CDS	hypothetical membrane protein
FQ312003.1	433028	434123	-1	SL1344_0375	ddlA	CDS	D-alanine:D-alanine ligase A
FQ312003.1	434200	434914	1	SL1344_0376	SL1344_0376	CDS	hypothetical protein
FQ312003.1	435082	436294	1	SL1344_0377	SL1344_0377	CDS	possible efflux pump
FQ312003.1	436584	436851	1	SL1344_0378	yaiB	CDS	conserved hypothetical protein
FQ312003.1	437202	437523	1	SL1344_0379	psiF	CDS	phosphate starvation-inducible protein PsiF
FQ312003.1	437614	438727	1	SL1344_0380	adrA	CDS	adrA protein
FQ312003.1	438741	439551	-1	SL1344_0381	proC	CDS	pyrroline-5-carboxylate reductase
FQ312003.1	439690	440146	1	SL1344_0382	yaiI	CDS	conserved hypothetical protein
FQ312003.1	440330	440876	1	SL1344_0383	aroL	CDS	shikimate kinase II
FQ312003.1	440902	441094	1	SL1344_0384	yaiA	CDS	conserved hypothetical protein
FQ312003.1	441344	442022	1	SL1344_0385	aroM	CDS	AroM protein
FQ312003.1	442092	442377	1	SL1344_0386	yaiE	CDS	conserved hypothetical protein
FQ312003.1	442414	443326	-1	SL1344_0387	rdgC	CDS	recombination associated protein RdgC
FQ312003.1	443451	444360	1	SL1344_0388	yajF	CDS	hypothetical ROK-family protein
FQ312003.1	444381	445554	-1	SL1344_0389	araJ	CDS	transmembrane efflux protein
FQ312003.1	445726	448867	-1	SL1344_0390	sbcC	CDS	exonuclease SbcC
FQ312003.1	448863	450066	-1	SL1344_0391	sbcD	CDS	exonuclease SbcD
FQ312003.1	450280	450970	1	SL1344_0392	phoB	CDS	phosphate regulon transcriptional regulatory protein PhoB
FQ312003.1	451039	452335	1	SL1344_0393	phoR	CDS	phosphate regulon sensor protein PhoR
FQ312003.1	452743	454063	1	SL1344_0394	brnQ	CDS	branched chain amino acid transport system II carrier protein
FQ312003.1	454137	455508	1	SL1344_0395	proY	CDS	proline-specific permease ProY
FQ312003.1	455669	457487	1	SL1344_0396	malZ	CDS	maltodextrin glucosidase
FQ312003.1	457558	458161	-1	SL1344_0397	tsaA	CDS	alkyl hydroperoxide reductase
FQ312003.1	458370	458952	-1	SL1344_0398	yajB	CDS	conserved hypothetical protein
FQ312003.1	459045	460110	1	SL1344_0399	queA	CDS	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
FQ312003.1	460306	461434	1	SL1344_0400	tgt	CDS	queuine tRNA-ribosyltransferase; tRNA-guanine transglycosylase
FQ312003.1	461456	461789	1	SL1344_0401	yajC	CDS	hypothetical membrane protein
FQ312003.1	461816	463664	1	SL1344_0402	secD	CDS	protein-export membrane protein SecD
FQ312003.1	463674	464646	1	SL1344_0403	secF	CDS	protein-export membrane protein SecF
FQ312003.1	464793	465159	1	SL1344_0404	SL1344_0404	CDS	conserved hypothetical protein
FQ312003.1	465184	465877	1	SL1344_0405	SL1344_0405	CDS	hypothetical deoR-family transcriptional regulator
FQ312003.1	466046	466394	1	SL1344_0406	yajD	CDS	conserved hypothetical protein
FQ312003.1	467022	467886	-1	SL1344_0407	tsx	CDS	nucleoside-specific channel-forming protein tsx precursor
FQ312003.1	468185	468725	-1	SL1344_0408	yajI	CDS	hypothetical lipoprotein
FQ312003.1	468876	469326	1	SL1344_0409	nrdR	CDS	conserved hypothetical protein
FQ312003.1	469329	470433	1	SL1344_0410	ribD	CDS	riboflavin biosynthesis protein RibD
FQ312003.1	470521	470992	1	SL1344_0411	ribH	CDS	6,7-dimethyl-8-ribityllumazine synthase (riboflavin synthase beta chain)
FQ312003.1	471012	471432	1	SL1344_0412	nusB	CDS	N utilization substance protein B
FQ312003.1	471510	472488	1	SL1344_0413	thiL	CDS	thiamine-monophosphate kinase
FQ312003.1	472465	472981	1	SL1344_0414	pgpA	CDS	phosphatidylglycerophosphatase A
FQ312003.1	473084	474059	-1	SL1344_0415	yajO	CDS	hypothetical oxidoreductase
FQ312003.1	474115	475978	-1	SL1344_0416	dxs	CDS	1-deoxyxylulose-5-phosphate synthase
FQ312003.1	476001	476901	-1	SL1344_0417	ispA	CDS	geranyltranstransferase
FQ312003.1	476901	477144	-1	SL1344_0418	xseB	CDS	exodeoxyribonuclease small subunit
FQ312003.1	477353	478802	1	SL1344_0419	thiI	CDS	thiamine biosynthesis protein ThiI
FQ312003.1	478845	479643	-1	SL1344_0420	phnV	CDS	probable membrane component of 2-aminoethylphosphonate transporter
FQ312003.1	479645	480506	-1	SL1344_0421	phnU	CDS	probable membrane component of 2-aminoethylphosphonate transporter
FQ312003.1	480508	481618	-1	SL1344_0422	phnT	CDS	probable ATP-binding component of 2-aminoethylphosphonate transporter
FQ312003.1	481623	482568	-1	SL1344_0423	phnS	CDS	periplasmic binding component of 2-aminoethylphosphonate transporter
FQ312003.1	482834	483554	-1	SL1344_0424	phnR	CDS	probable regulator of 2-aminoethylphosphonate uptake and metabolism operon
FQ312003.1	483693	484797	1	SL1344_0425	phnW	CDS	2-aminoethylphosphonate:pyruvate aminotransferase
FQ312003.1	484803	485616	1	SL1344_0426	phnX	CDS	phosphonoacetaldehyde phosphonohydrolase
FQ312003.1	485712	486303	-1	SL1344_0427	thiJ	CDS	4-methyl-5(b-hydroxyethyl)-thiazole monophosphate biosynthesis (ThiJ) protein
FQ312003.1	486265	487177	-1	SL1344_0428	apbA	CDS	2-dehydropantoate 2-reductase
FQ312003.1	487284	487794	1	SL1344_0429	yajQ	CDS	conserved hypothetical protein
FQ312003.1	487840	489205	-1	SL1344_0430	yajR	CDS	hpothetical major facilitator family transport protein
FQ312003.1	489506	489698	-1	SL1344_0430A	SL1344_0430A	pseudo	hypothetical transposase (fragment)
FQ312003.1	489741	491253	1	SL1344_0431	SL1344_0431	CDS	hypothetical exported protein
FQ312003.1	491474	492758	1	SL1344_0432	SL1344_0432	CDS	conserved hypothetical protein
FQ312003.1	492839	493730	-1	SL1344_0433	cyoE	CDS	cytochrome o ubiquinol oxidase C subunit
FQ312003.1	493741	494071	-1	SL1344_0434	cyoD	CDS	cytochrome o ubiquinol oxidase C subunit
FQ312003.1	494070	494586	-1	SL1344_0435	cyoC	CDS	cytochrome o ubiquinol oxidase subunit III
FQ312003.1	494674	496666	-1	SL1344_0436	cyoB	CDS	cytochrome o ubiquinol oxidase subunit I
FQ312003.1	496676	497633	-1	SL1344_0437	cyoA	CDS	cytochrome o ubiquinol oxidase subunit II
FQ312003.1	498085	499561	-1	SL1344_0438	ampG	CDS	muropeptide MFS transporter protein
FQ312003.1	499604	500237	-1	SL1344_0439	yajG	CDS	hypothetical lipoprotein
FQ312003.1	500486	500804	1	SL1344_0440	bolA	CDS	BolA protein
FQ312003.1	501150	502449	1	SL1344_0441	tig	CDS	trigger factor
FQ312003.1	502695	503319	1	SL1344_0442	clpP	CDS	ATP-dependent clp protease proteolytic subunit
FQ312003.1	503570	504842	1	SL1344_0443	clpX	CDS	ATP-dependent clp protease ATP-binding subunit ClpX
FQ312003.1	505027	507382	1	SL1344_0444	lon	CDS	Lon protease
FQ312003.1	507590	507863	1	SL1344_0445	hupB	CDS	DNA-binding protein HU-beta
FQ312003.1	508153	510025	1	SL1344_0446	cypD	CDS	peptidyl-prolyl cis-trans isomerase D
FQ312003.1	510174	510549	1	SL1344_0447	comE1	CDS	competence gene-DNA binding and transport
FQ312003.1	510652	511051	1	SL1344_0448	ybaW	CDS	conserved hypothetical protein
FQ312003.1	511156	511852	-1	SL1344_0449	ybaX	CDS	conserved hypothetical protein
FQ312003.1	511916	513617	-1	SL1344_0450	ybaE	CDS	hypothetical solute-binding protein
FQ312003.1	513717	514536	1	SL1344_0451	cof	CDS	conserved hypothetical protein
FQ312003.1	514585	515641	-1	SL1344_0452	SL1344_0452	CDS	hypothetical lyase
FQ312003.1	515753	516212	1	SL1344_0453	ybaO	CDS	hypothetical transcriptional regulator
FQ312003.1	516252	518025	1	SL1344_0454	mdlA	CDS	hypothetical ABC transporter ATP-binding membrane protein
FQ312003.1	518017	519799	1	SL1344_0455	mdlB	CDS	hypothetical ABC transporter ATP-binding membrane protein
FQ312003.1	520011	520350	1	SL1344_0456	glnK	CDS	nitrogen regulatory protein P-II
FQ312003.1	520381	521668	1	SL1344_0457	amtB	CDS	probable ammonium transporter
FQ312003.1	521767	522628	-1	SL1344_0458	tesB	CDS	acyl-CoA thioesterase II
FQ312003.1	522842	523412	1	SL1344_0459	ybaY	CDS	conserved hypothetical lipoprotein
FQ312003.1	523444	523756	-1	SL1344_0460	ybaZ	CDS	hypothetical methylated-DNA methyltransferase
FQ312003.1	524064	525615	-1	SL1344_0461	ylaB	CDS	hypothetical 58.9 kDa protein in tesb-hha intergenic region. Contains probable N-terminal signal sequence
FQ312003.1	525839	526100	1	SL1344_0462	rpmE2	CDS	hypothetical 50s ribosomal protein L31 (second copy)
FQ312003.1	526162	526246	1	SL1344_0463	rpmJa	CDS	hypothetical 50s ribosomal protein L36 (second copy)
FQ312003.1	526301	526772	-1	SL1344_0464	ylaC	CDS	hypothetical membrane protein
FQ312003.1	526888	527440	-1	SL1344_0465	maa	CDS	maltose O-acetyltransferase
FQ312003.1	527618	527837	-1	SL1344_0466	hha	CDS	haemolysin expression modulating protein
FQ312003.1	527864	528239	-1	SL1344_0467	ybaJ	CDS	conserved hypothetical protein
FQ312003.1	528734	531884	-1	SL1344_0468	acrB	CDS	acriflavin resistance protein B
FQ312003.1	531906	533100	-1	SL1344_0469	acrA	CDS	acriflavin resistance protein A precursor
FQ312003.1	533241	533895	1	SL1344_0470	acrR	CDS	potential acrAB operon repressor
FQ312003.1	534013	537376	1	SL1344_0471	aefA	CDS	integral membrane protein AefA
FQ312003.1	537417	538353	-1	SL1344_0472	SL1344_0472	CDS	conserved hypothetical protein
FQ312003.1	538422	538590	-1	SL1344_0473	ybaM	CDS	conserved hypothetical protein
FQ312003.1	538603	539119	-1	SL1344_0474	priC	CDS	primosomal replication protein N
FQ312003.1	539729	540281	1	SL1344_0476	apt	CDS	adenine phosphoribosyltransferase
FQ312003.1	540394	542323	1	SL1344_0477	dnaX	CDS	DNA polymerase III subunits gamma and tau
FQ312003.1	542368	542698	1	SL1344_0478	ybaB	CDS	conserved hypothetical protein
FQ312003.1	542697	543303	1	SL1344_0479	recR	CDS	recombination protein RecR
FQ312003.1	543413	545288	1	SL1344_0480	htpG	CDS	heat shock protein HtpG
FQ312003.1	545528	546173	1	SL1344_0481	adk	CDS	adenylate kinase
FQ312003.1	546401	547364	1	SL1344_0482	hemH	CDS	ferrochelatase
FQ312003.1	547360	548332	-1	SL1344_0483	aes	CDS	acetyl esterase
FQ312003.1	548484	549789	1	SL1344_0484	gsk	CDS	inosine-guanosine kinase
FQ312003.1	549837	551514	-1	SL1344_0485	ybaL	CDS	hypothetical transport protein
FQ312003.1	551728	552949	-1	SL1344_0486	fsr	CDS	fosmidomycin resistance protein
FQ312003.1	553121	554774	1	SL1344_0487	ushA	CDS	UDP-sugar hydrolase
FQ312003.1	554890	555370	-1	SL1344_0488	ybaK	CDS	conserved hypothetical protein
FQ312003.1	555571	556366	-1	SL1344_0489	ybaP	CDS	conserved hypothetical protein
FQ312003.1	556451	557279	-1	SL1344_0490	SL1344_0490	CDS	probable secreted protein
FQ312003.1	557432	559934	-1	SL1344_0491	copA	CDS	copper-transporting ATPase
FQ312003.1	560043	560460	1	SL1344_0492	cueR	CDS	copper efflux regulator
FQ312003.1	560460	560913	-1	SL1344_0493	ybbJ	CDS	hypothetical membrane protein
FQ312003.1	560909	561827	-1	SL1344_0494	ybbK	CDS	hypothetical membrane protein
FQ312003.1	561973	562651	1	SL1344_0495	ybbL	CDS	hypothetical ABC transporter ATP-binding protein
FQ312003.1	562637	563417	1	SL1344_0496	ybbM	CDS	hypothetical membrane protein
FQ312003.1	563502	564357	-1	SL1344_0497	ybbN	CDS	thioredoxin-like protein
FQ312003.1	564416	565187	-1	SL1344_0498	ybbO	CDS	hypothetical oxidoreductase
FQ312003.1	565341	565956	-1	SL1344_0499	tesA	CDS	acyl-coA thioesterase I
FQ312003.1	565926	566613	1	SL1344_0500	ybbA	CDS	hypothetical ABC transporter ATP-binding protein
FQ312003.1	566609	569024	1	SL1344_0501	ybbP	CDS	hypothetical membrane protein
FQ312003.1	569209	570343	1	SL1344_0502	SL1344_0502	CDS	outer membrane protein
FQ312003.1	570599	571430	1	SL1344_0503	sfbA	CDS	lipoprotein
FQ312003.1	571466	572483	1	SL1344_0504	sfbB	CDS	ABC transporter ATP-binding protein
FQ312003.1	572475	573135	1	SL1344_0505	sfbC	CDS	ABC transporter integral membrane protein
FQ312003.1	573173	574268	-1	SL1344_0506	ybbB	CDS	hypothetical ATP-binding protein
FQ312003.1	574337	575264	-1	SL1344_0507	ybbS	CDS	hypothetical lysR-family transcriptional regulator
FQ312003.1	575490	575973	1	SL1344_0508	allA	CDS	ureidoglycolate hydrolase
FQ312003.1	576051	576870	1	SL1344_0509	allR	CDS	negative regulator of allantoin and glyoxylate utilization operons
FQ312003.1	576954	578736	1	SL1344_0510	gcl	CDS	glyoxylate carboligase
FQ312003.1	578748	579525	1	SL1344_0511	gip	CDS	hydroxypyruvate isomerase
FQ312003.1	579625	580504	1	SL1344_0512	garRa	CDS	2-hydroxy-3-oxopropionate reductase
FQ312003.1	580569	581817	1	SL1344_0513	SL1344_0513	CDS	probable metabolite transport protein
FQ312003.1	581912	583367	1	SL1344_0515	allP	CDS	hypothetical allantoin permease
FQ312003.1	583445	584807	1	SL1344_0516	allB	CDS	allantoinase
FQ312003.1	584865	586164	1	SL1344_0517	ybbY	CDS	hypothetical permease protein
FQ312003.1	586186	587335	1	SL1344_0518	glxK	CDS	glycerate kinase
FQ312003.1	587414	588200	-1	SL1344_0519	ylbA	CDS	conserved hypothetical protein
FQ312003.1	588210	589446	-1	SL1344_0520	allC	CDS	allantoate amidohydrolase
FQ312003.1	589467	590517	-1	SL1344_0521	allD	CDS	ureidoglycolate dehydrogenase
FQ312003.1	590847	592512	1	SL1344_0522	fdrA	CDS	FdrA protein
FQ312003.1	592521	593781	1	SL1344_0523	ylbE	CDS	conserved hypothetical protein
FQ312003.1	593792	594602	1	SL1344_0524	ylbF	CDS	conserved hypothetical protein
FQ312003.1	594605	595499	1	SL1344_0525	arcC	CDS	carbamate kinase
FQ312003.1	595539	596607	-1	SL1344_0526	purK	CDS	phosphoribosylaminoimidazole carboxylase ATPase subunit
FQ312003.1	596603	597113	-1	SL1344_0527	purE	CDS	phosphoribosylaminoimidazole carboxylase catalytic subunit
